"id","unique_name","latitude","longitude"
5260,"Graffenwald",47.78125,7.2244
5261,"Gragnague",43.6965,1.5676
5262,"Gramat",44.7736,1.7222
5263,"Granada (ES)",37.1841,-3.6091
5264,"Grand-Combe - La Pise",44.2099,4.0325
5265,"Grande-Synthe",50.99803,2.29366
5266,"Grand-Fougeray",47.7297,-1.8514
5267,"GRANDRIS-FOLLETIERE",46.03934,4.475169999999999
5268,"Grandvilliers",49.6593,1.9385
5269,"Grane",44.731359999999995,4.92264
5270,"Granville",48.8383,-1.5876
5271,"Grasse",43.65319,6.9261800000000004
5272,"Graulhet Jourdain",43.762,1.9896
5273,"Gravelines",50.9789,2.1236
5274,"Gray",47.4519,5.5784
5275,"Gray Gare Routiere",47.4484,5.5938
5276,"Graz HBF",47.07289,15.41743
5277,"Gremonville",49.67100000000001,0.8282
5278,"Grenade-sur-l'Adour",43.7775,-0.4236
5279,"Grenchen Nord",47.1917,7.3894
5280,"Grenoble",45.1918,5.7147
5281,"Grenoble Gare Routiere",45.19249,5.71439
5282,"Grenoble Universites Gieres",45.185,5.7847
5283,"Gresin",46.0902,5.8634
5284,"Gresswiller",48.5331,7.4243
5285,"Grésy-sur-Aix",45.7243,5.92221
5286,"Gresy-sur-Isere",45.5946,6.2592
5287,"GRIGNAN",44.419909999999994,4.90805
5288,"Grigny-le-Sablon",45.6073,4.7963
5289,"Grisolles",43.8263,1.3030000000000002
5290,"Groisy - Thorens - La Caille",46.0112,6.1751
5291,"Groningen",53.2108,6.5639
5292,"Gros Rederching",49.0677,7.2177
5293,"Grosseto",42.7672,11.1064
5294,"Gruesch",46.9806,9.6458
5295,"Gstaad",46.4753,7.2839
5296,"Guadalajara",40.6434,-3.1827
5297,"Guadalajara Yebes",40.5336,-3.1115
5298,"Gudmont",48.3383,5.141
5299,"Gudmont Centre",48.33833,5.14098
5300,"Guecelard Centre",47.87834,0.12944
5301,"Guer - Coëtquidan",47.90378,-2.11984
5302,"Gueret",46.1741,1.879
5303,"Guetersloh HBF",51.9072,8.3856
5304,"Guéthary",43.42538,-1.6099
5305,"Gueyze",44.0439,0.1297
5306,"Guichen",47.9361,-1.7590000000000001
5307,"Guignicourt",49.434940000000005,3.96145
5308,"GUILHERAND GRANGES BOTTET",44.93227,4.87174
5309,"Guillarey",42.0657,-8.6223
5310,"Guillerval",48.374759999999995,2.0600099999999997
5311,"Guimiliau",48.48511,-3.99873
5312,"Guingamp",48.5558,-3.1434
5313,"Guiscriff",48.048809999999996,-3.6444099999999997
5314,"Guiscriff Cinq Chemins",48.0663,-3.661
5315,"Gujan-Mestras",44.6405,-1.069
5316,"Gundershoffen",48.9051,7.6532
5317,"Gunsbach - Griesbach",48.04166,7.17497
5318,"Gyoer",47.6817,17.6386
5319,"Haarlem",52.3881,4.6386
5320,"Habsheim",47.7377,7.41799
5321,"Hagen (DE)",51.3625,7.46
5322,"Hagondange",49.2535,6.1645
5323,"Haguenau",48.8135,7.7829
5324,"Haguenau Moulin Neuf",48.8135,7.7811
5325,"Halle",50.7332,4.2395
5326,"Hallein",47.6858,13.0992
5327,"Halle Saale HBF",51.4775,11.9869
5328,"Halsou - Larressore",43.37809,-1.4278600000000001
5329,"Halte de Fontanil",43.7544,7.3208
5330,"Haluchere-Batignolles.",47.248999999999995,-1.5227
5331,"Ham",49.73989,3.07041
5332,"Hamburg Altona",53.5525,9.9356
5333,"Hamburg Dammtor",53.5606,9.9894
5334,"Hamburg Harburg",53.4561,9.9914
5335,"Hamburg Hbf",53.5525,10.0067
5336,"Ham-en-Artois",50.5897,2.4659
5337,"Hamm Westf",51.6781,7.8078
5338,"Hanau HBF",50.12151,8.930069999999999
5339,"Hangest",49.982,2.0663
5340,"Hannover HBF",52.3781,9.7422
5341,"Harfleur",49.5135,0.1991
5342,"Harfleur Halte",49.506,0.19216
5343,"Hargicourt - Pierrepont",49.71402,2.53153
5344,"Hasselt",50.9311,5.3262
5345,"Hatrize",49.19372,5.90731
5346,"Haubourdin",50.6071,2.9901
5347,"Hausach",48.2847,8.1814
5348,"Haut d'Espoey Rn",43.26,-0.1596
5349,"Hautmont",50.253890000000006,3.91551
5350,"Hayange",49.33041,6.07294
5351,"Haybes",50.01175,4.70474
5352,"Hazebrouck",50.724909999999994,2.54108
5353,"Heches",43.017790000000005,0.37285999999999997
5354,"Heerenveen",52.9607,5.9155
5355,"Heerhugowaard",52.6651,4.8301
5356,"Heide Holst",54.1942,9.1011
5357,"Heidelberg",49.40483500000001,8.678412500000041
5358,"Heidelberg HBF",49.4036,8.6756
5359,"Heiligenberg - Mollkirch",48.5273,7.3813
5360,"Heilles - Mouchy",49.3402,2.2727
5361,"Heilly",49.9437,2.5397
5362,"Hellemmes",50.62258,3.1148599999999997
5363,"Helmond",51.475770000000004,5.66175
5364,"Helmstedt",52.2244,11.011
5365,"Helsingborg (Knutpunkten)",56.043569,12.695021
5366,"Helsinki",60.1709,24.9413
5367,"Heming",48.6947,6.9659
5368,"Hendaye",43.3528,-1.7821
5369,"Hengelo",52.2615,6.7945
5370,"Hénin-Beaumont",50.4171,2.9522
5371,"Hennebont",47.7991,-3.2858
5372,"Henvic Pont de La Corde",48.6321,-3.9273
5373,"Herbitzheim",49.0137,7.0801
5374,"Herchies",49.487970000000004,2.01095
5375,"Herentals",51.1769,4.8356
5376,"Heres",43.5534,-0.0001
5377,"Herford",52.1194,8.6636
5378,"Hériourt",47.5733,6.7693
5379,"Hermes - Berthecourt",49.35456,2.2418
5380,"Herny",49.00354,6.47689
5381,"Herrlisheim",48.7278,7.9102
5382,"Herrlisheim-près-Colmar",48.016459999999995,7.3205100000000005
5383,"Hersbruck Rechts Pegnitz",49.51,11.4244
5384,"Herstal",50.6604,5.6224
5385,"Hesdigneul",50.66113,1.6672099999999999
5386,"Hesdin",50.3783,2.0354
5387,"Hettange-Grande",49.40766,6.15699
5388,"Hildesheim BHF",52.1606,9.9535
5389,"Hilversum",52.2266,5.1815
5390,"Hirson",49.9145,4.0843
5391,"Hirson Ecoles",49.9289,4.08611
5392,"His",43.0664,0.9687
5393,"Hochfelden",48.7554,7.5719
5394,"Hoelschloch",48.91637,7.831810000000001
5395,"Hoenheim Tram",48.6228,7.7534
5396,"Hoerdt",48.702870000000004,7.77982
5397,"Hoffen",48.9313,7.9336
5398,"Holtzheim",48.5557,7.6634
5399,"Hombourg Haut",49.12603,6.774719999999999
5400,"Hombourg (Tilleuls)",49.2978,6.3387
5401,"Homburg Saar Hbf",49.3281,7.3369
5402,"Homecourt",49.2181,5.9992
5403,"Hoorn",52.6455,5.0575
5404,"Hoorn Kersenboogerd",52.653,5.0853
5405,"Hopital Kerio",48.0853,-2.9148
5406,"Horb",48.4417,8.6892
5407,"Houdemont",48.64548,6.17975
5408,"Houlgate",49.30022,-0.07701000000000001
5409,"Hrtkovci",44.8768203,19.778186099999967
5410,"Huelva Termino",37.2531,-6.9508
5411,"Hundling",49.1067,6.9774
5412,"Hunspach",48.9613,7.954
5413,"Huriel",46.3714,2.4762
5414,"Husum",54.4722,9.0517
5415,"Huy",50.5272,5.2342
5416,"Hymont - Mattaincourt",48.2657,6.1419
5417,"Ibos Rn Meridien",43.2381,0.0169
5418,"Igney",48.2709,6.3997
5419,"Igney Avricourt",48.6464,6.8055
5420,"ILE OLERON (DOLUS)",45.910740000000004,-1.2646899999999999
5421,"ILE OLERON (LE CHATEAU)",45.88555,-1.19485
5422,"ILE OLERON (ST PIERRE)",45.94304,-1.30741
5423,"ILE RE (ARS EN RE)",46.20839,-1.51451
5424,"ILE RE (LA COUARDE)",46.1947,-1.42299
5425,"ILE RE (LE BOIS PLAGE)",46.1864,-1.3919
5426,"ILE RE (LES PORTES)",46.24774,-1.49994
5427,"ILE RE (RIVEDOUX PLAGE)",46.159040000000005,-1.27255
5428,"ILE RE (ST CLEMENT)",46.22894,-1.5413
5429,"ILE RE (STE MARIE)",46.15079,-1.31149
5430,"ILE RE (ST MARTIN)",46.20148,-1.36829
5431,"Illertissen",48.2222,10.0997
5432,"Ille-sur-Têt",42.668490000000006,2.6242099999999997
5433,"Illfurth",47.6763,7.2682
5434,"ILLFURTH CROISEMENT GARE CD68",47.6767,7.2677
5435,"Illiers-Combray",48.303999999999995,1.245
5436,"Immendingen",47.9358,8.7294
5437,"Imola",44.3594,11.7186
5438,"Imperia P M",43.8806,8.0192
5439,"Imphy",46.9332,3.26
5440,"Imphy Square Lamartine",46.9262,3.2647
5441,"Imst Pitztal",47.2178,10.7636
5442,"Ingersheim Cité Scolaire",48.08894,7.297689999999999
5443,"Ingolstadt HBF",48.7444,11.437000000000001
5444,"Ingrandes-sur-Loire",47.4058,-0.9207
5445,"Ingrandes-sur-Vienne",46.87449,0.56896
5446,"Ingwiller",48.87219,7.477339999999999
5447,"Innsbruck HBF",47.2628,11.4006
5448,"Interlaken Ost",46.6903,7.8689
5449,"Interlaken West",46.6825,7.8511
5450,"Ippling",49.1058,7.0035
5451,"Ire-le-Sec",49.4763,5.3862
5452,"Irun",43.339659999999995,-1.801
5453,"Isbergues",50.6139,2.4627
5454,"Isle Jourdain Caserne Pompiers",43.61600000000001,1.083
5455,"Isse.",47.6264,-1.4509999999999998
5456,"Issoire",45.5439,3.2539999999999996
5457,"Issou",48.9794,1.7848
5458,"Issoudun",46.9483,1.9855
5459,"Issoudun Place de La Gare",46.948609999999995,1.9859
5460,"Is-sur-Tille",47.5202,5.1299
5461,"Istres",43.5155,4.9804
5462,"Iteuil Centre",46.4839,0.31671
5463,"Itxassou",43.32427,-1.39572
5464,"Ivano-Frankiwsk Busstation",48.943703,24.69028900000001
5465,"Iwuy",50.2255,3.3299
5466,"Izaux",43.0621,0.3759
5467,"Izegem",50.92100000000001,3.2134
5468,"Jacques Monod La Demi Lieue",49.52698,0.18609
5469,"Jaen",37.7798,-3.7905
5470,"Janze",47.9555,-1.4978
5471,"Jarnac Charente",45.67137,-0.17758
5472,"Jarrie - Vizille",45.08547,5.74257
5473,"Jarville-la-Malgrange",48.66965,6.20233
5474,"Jassonneix",45.5435,2.1395
5475,"Jatxou",43.3908,-1.4444
5476,"Jaunay-Clan",46.68208,0.38156999999999996
5477,"Jaux",49.3867,2.7784
5478,"Jemelle",50.1605,5.2664
5479,"Jenbach",47.3889,11.7778
5480,"Jerez de la Frontera",36.68,-6.1265
5481,"Jesenice.",46.4364,14.0557
5482,"Jesi",43.5203,13.2514
5483,"Jessains Eglise",48.29707,4.57794
5484,"Jeumont",50.2961,4.0881
5485,"Joeuf",49.22493,6.01803
5486,"Joigny",47.9739,3.3929
5487,"Joigny-sur-Meuse",49.83381,4.76724
5488,"Joinville",48.44449,5.1431
5489,"Jonchery-sur-Vesle",49.2899,3.8196
5490,"Jonzac",45.4391,-0.4415
5491,"Josselin",47.95381,-2.5466900000000003
5492,"Joue-les-Tours",47.3541,0.66774
5493,"Joue-les-Tours Gamard",47.345240000000004,0.66071
5494,"Jougne",46.76036,6.3897
5495,"Jouy",48.5101,1.5576
5496,"Joyeuse",44.479729999999996,4.24026
5497,"Juan-les-Pins",43.5709,7.1114
5498,"Jurbise",50.5305,3.9107
5499,"Jussey",47.8367,5.90342
5500,"Jussey Centre",47.82563,5.90339
5501,"Juziers",49,1.85
5502,"Kaiserslautern Hbf",49.4358,7.7683
5503,"Kalhausen",49.035,7.1254
5504,"Kalusch Busstation",49.013101,24.350467000000002
5505,"Kandersteg",46.4953,7.6711
5506,"Karakaj",44.4117269,19.12158539999996
5507,"Karasovici Grenzübergangsstelle",42.50971679999999,18.2972436
5508,"Karlsruhe Durlach",49.0019,8.4622
5509,"Karlsruhe HBF",48.9933,8.4003
5510,"Kassel Hbf",51.3181,9.4894
5511,"Kassel Wilhelmshoehe",51.3131,9.4467
5512,"Kautenbach",49.9524,6.0211
5513,"Kedange",49.3083,6.3391
5514,"Kehl Bahnhof",48.5764,7.8064
5515,"Kehl ZOB",48.57642999999999,7.806659999999971
5516,"Kempten Allgaeu HBF",47.7117,10.3172
5517,"Kerhostin",47.5357,-3.1368
5518,"Kerhuon",48.4095,-4.38815
5519,"Ker Lann",48.04298,-1.7398200000000001
5520,"Kerzers",46.9742,7.1919
5521,"Keskastel",48.9656,7.048719999999999
5522,"Kiel Hbf",54.3147,10.1319
5523,"Kilstett",48.6796,7.8551
5524,"Kintzheim Mairie",48.2546,7.3948
5525,"Kitzbuehel",47.4536,12.3911
5526,"Klagenfurt HBF",46.61639,14.313479999999998
5527,"Klosters Dorf",46.8836,9.875
5528,"Knokke",51.3396,3.2841
5529,"Knutange Nilvange",49.340509999999995,6.03829
5530,"Koblenz (Coblence)",50.3511,7.5886
5531,"Koblenz ZOB",50.35046999999999,7.590010000000009
5532,"Koeln Deutz",50.9408,6.9744
5533,"Koeln Hbf",50.9428,6.9586
5534,"Koenigsmacker",49.39631,6.27375
5535,"Kogenheim",48.3388,7.5352
5536,"Koksijde",51.1055,2.6501
5537,"Kolding",55.4917,9.4828
5538,"Kolin",50.0242,15.2158
5539,"Kolo",52.2111,18.6316
5540,"Kolomyja ZOB",48.524968,25.026618
5541,"Koluszki",51.7383,19.8196
5542,"Konin.",52.2314,18.2534
5543,"Konstanz Bahnhof",47.6619,9.1724
5544,"Konstanz ZOB",47.658286600000004,9.16898170000002
5545,"Koper",45.5483,13.7312
5546,"Kork",48.5665,7.8695
5547,"KOSICE",48.7226,21.2693
5548,"Krefeld HBF",51.3264,6.569960000000001
5549,"Krimmeri",48.56361,7.75263
5550,"Krosno Bhf",49.69464989999999,21.747290000000017
5551,"Kruševac",43.5857588,21.32858209999995
5552,"Kruth",47.9237,6.9691
5553,"Kufstein",47.58333,12.166089999999999
5554,"Kuntzig (Place de La Liberte)",49.3471,6.237
5555,"Kurtzenhouse",48.7419,7.8132
5556,"Kurtzenhouse (Cmdp)",48.7425,7.8124
5557,"Laas",43.4699,0.3108
5558,"La Bachellerie",45.1511,1.1597
5559,"La Barasse",43.2844,5.4822
5560,"Labarthe-Inard",43.10542,0.8526100000000001
5561,"La Bassée",50.52794,2.80471
5562,"La Bastide de Bousignac",43.053999999999995,1.885
5563,"Labastide Du Vert",44.5125,1.261
5564,"Labastide-Rouairoux",43.4762,2.6408
5565,"La Bastide - Saint-Laurent-les-Bains",44.593509999999995,3.9045199999999998
5566,"La Bathie",45.6259,6.4489
5567,"La Baule Escoublac",47.2885,-2.3892
5568,"La Baule-les-Pins",47.2834,-2.36485
5569,"Labege Innopole",43.54737,1.5131299999999999
5570,"Labege Village",43.53093,1.53281
5571,"Labenne",43.5872,-1.429
5572,"Labergement-Sainte-Marie",46.77537,6.28371
5573,"La Bernerie En Retz",47.08307,-2.03423
5574,"La Bernerie En Retz Mairie",47.0813,-2.03852
5575,"Lablachere Centre",44.464,4.2148
5576,"La Bohalle",47.4341,-0.4004
5577,"Laboissière-le-Déluge",49.28844,2.13667
5578,"La Bonneville-sur-Iton",48.98859,1.0349
5579,"Labouheyre",44.2106,-0.9209
5580,"La Bourboule",45.5906,2.7463
5581,"La Bouteille",49.8597,3.98156
5582,"La Bresse Claudel",48.0066,6.8795
5583,"La Bresse (Place Du Champtel)",48.0038,6.874
5584,"La Bridoire",45.52916,5.74712
5585,"La Brigue",44.062529999999995,7.60562
5586,"La Brillanne - Oraison",43.92487,5.89216
5587,"La Brohinière",48.21368,-2.1103
5588,"Labroquère - Saint-Bertrand-de-Comminges",43.0387,0.5928
5589,"Labruguiere",43.5426,2.2595
5590,"Labruguiere Abri Bus",43.533,2.266
5591,"Lacanau Océan",45.002359999999996,-1.19705
5592,"Lacapelle-Viescamp",44.9204,2.2656
5593,"Lacassagne",43.35,0.15
5594,"Lacave",43.04011,0.9971
5595,"LACELLE-CORREZE",45.6413,1.8264
5596,"La Chaise Dieu",45.32054,3.69711
5597,"La Chaize-le-Vicomte",46.6769,-1.2832
5598,"La Chapelle-Aulnay.",47.3087,-1.5413
5599,"La Chapelle Centre",47.2974,-1.548
5600,"La Chapelle-Glain Gare",47.62378,-1.19767
5601,"La Chapelle Saint Luc Salengro",48.3166,4.0404
5602,"La Chapelle-Saint-Mesmin",47.893,1.8269400000000002
5603,"Lachapelle-sous-Aubenas",44.56406,4.3636800000000004
5604,"La Chapelle Sous Dun",46.2581,4.2956
5605,"La Chapelle-sur-Loire",47.2514,0.2194
5606,"La Charité-sur-Loire",47.17985,3.02369
5607,"Lachaud-Curmilhac",45.1227,3.6105
5608,"La Chaumusse",46.60488,5.96162
5609,"La Chauprillade",45.9015,3.5166
5610,"La Chaussée-Saint-Victor",47.61307,1.3542299999999998
5611,"La Chaux de Fonds (CH)",47.1029,6.8316
5612,"La Chaux-des-Crotenay",46.65455,5.94415
5613,"La Ciotat",43.19948,5.6325
5614,"La Clayette",46.2879,4.2985
5615,"LA CLUSE VILLE",46.1839,5.5767
5616,"La Coquille",45.5409,0.9746
5617,"La Coruna San Cristobal",43.3528,-8.4097
5618,"La Couronne - Carro",43.33977,5.05187
5619,"Lacourtensourt",43.663999999999994,1.4140000000000001
5620,"LA COURTINE CENTRE",45.7011,2.2635
5621,"La Crau",43.1451,6.06861
5622,"La Crèche",46.3607,-0.2961
5623,"La Croix-Blanche",44.29396,0.6925100000000001
5624,"La Croix-de-Mean",47.30058,-2.19315
5625,"La Croix Du Prince",43.28581,-0.37901999999999997
5626,"La Croix Saint Bonnet",45.9208,3.5289
5627,"La Douzillère",47.338640000000005,0.6532
5628,"La Faloise",49.6967,2.3489
5629,"Lafarge",45.63375,1.13113
5630,"La Fère",49.65804,3.3697
5631,"La Ferrière-en-Parthenay",46.654990000000005,-0.07484
5632,"La Ferté-Bernard",48.1866,0.6395
5633,"La Ferté Imbault",47.3838,1.9580099999999998
5634,"La Ferte Mace",48.589490000000005,-0.35863
5635,"La Ferte Mace Place Neustadt",48.5908,-0.3577
5636,"La-Ferté-Saint-Aubin",47.72104,1.9324599999999998
5637,"La Ferte-sur-Chiers",49.5759,5.2404
5638,"La Flèche",47.69607,-0.07501000000000001
5639,"La Fontaine",50.566390000000006,2.92623
5640,"La Fontaine-Saint-Martin Le Chêne Vert",47.79227,0.04308
5641,"La Forest",48.4259,-4.30775
5642,"La Fouillouse",45.4979,4.3169
5643,"La Frayère",43.5581,6.9719
5644,"La Fresnais",48.5936,-1.8423
5645,"La Garde",43.11888,6.00988
5646,"La Gauterie",47.1401,1.4919
5647,"LAGNY LE SEC",49.0957,2.7441
5648,"La Gorp",44.92873,-0.49688999999999994
5649,"La Gouesnière - Cancale - Saint-Méloir-des-Ondes",48.61469,-1.90572
5650,"La Grave Carrefour",46.5328,2.6215
5651,"LA GRAVE GARE ROUTIERE",45.0431,6.3074
5652,"Laguepie",44.14539,1.9686
5653,"La Guerche-sur-l'Aubois",46.94784,2.94856
5654,"La Guerinière Ront-Point de l'Europe",46.9674,-2.2345
5655,"Laguian Mazous",43.41,0.257
5656,"La Guierche",48.114,0.1934
5657,"La Haie-Fouassière",47.1616,-1.3921
5658,"La Hisse",48.49601,-2.00432
5659,"Lahr Schwarzw",48.3403,7.8347
5660,"La Hume",44.639790000000005,-1.1161
5661,"La Hutte-Coulombiers",48.30344,0.10534
5662,"Laifour",49.91125,4.69203
5663,"L'Aigle",48.7663,0.6201
5664,"Laigneville",49.292629999999996,2.44942
5665,"L'Aiguille",45.7784,1.20496
5666,"Laille",47.97102,-1.74935
5667,"Laissac",44.3749,2.8224
5668,"Laissey",47.299,6.2334
5669,"La Jonchère",45.99438,1.4798
5670,"Lalbenque",44.33294,1.51125
5671,"La Levade (Gard)",44.22865,4.01044
5672,"Lalinde",44.83944,0.7428100000000001
5673,"La Loupe",48.47353,1.01104
5674,"La Louviere Sud",50.4671,4.1781
5675,"La Madeleine Nord",50.6605,3.0725700000000002
5676,"Lamagistère",44.1267,0.8255
5677,"Lamanon",43.70009,5.09122
5678,"Lamarche",48.08998,5.76017
5679,"La Marche",47.13973,3.0395
5680,"Lamballe",48.4662,-2.5117
5681,"La Membrolle-sur-Choisille",47.4314,0.6408
5682,"La Menitre",47.3972,-0.2755
5683,"Lamerey",48.2217,6.2375
5684,"La Meyze",45.6213,1.2123
5685,"Lamezia Terme Centrale",38.9214,16.2556
5686,"La Miouze - Rochefort",45.7638,2.8273099999999998
5687,"La Mongie",42.9107,0.1792
5688,"Lamonzie-Saint-Martin",44.8436,0.38015
5689,"La Mothe-Achard",46.607,-1.6594
5690,"Lamothe-Landerron",44.5628,0.0456
5691,"Lamothe-Montravel",44.853559999999995,0.0215
5692,"La Mothe-Saint-Héray",46.3808,-0.1295
5693,"Lamotte-Beuvron",47.5936,2.0225
5694,"La Motte Centre",48.236000000000004,-2.7331
5695,"Lamure Collège",46.062,4.4928
5696,"Lamure-sur-Azergues",46.06100000000001,4.4923
5697,"Lancerf",48.76169,-3.11775
5698,"Lancey",45.23446,5.881069999999999
5699,"Landas",50.46881,3.2906
5700,"Landaul - Mendon",47.736000000000004,-3.0863
5701,"Landau Pfalz West",49.1958,8.107000000000001
5702,"Landebia",48.5074,-2.3315
5703,"Landeck",47.1486,10.5786
5704,"Landen",50.7479,5.0797
5705,"Landerneau",48.45358,-4.25629
5706,"Landevant",47.75967,-3.1263
5707,"Landeyrat",45.27383,2.86383
5708,"Landivisiau",48.4959,-4.0825
5709,"Landquart",46.9672,9.5539
5710,"Landrecies",50.1283,3.6825
5711,"Landshut Bay HBF",48.5481,12.1353
5712,"Laneuveville-devant-Nancy",48.6559,6.2278
5713,"Langeac",45.1013,3.4907
5714,"Langeais",47.32421,0.41052
5715,"Langen am Arlberg",47.1314,10.1211
5716,"Langenthal",47.2181,7.7844
5717,"Langogne",44.7327,3.8572
5718,"Langon",44.5554,-0.2555
5719,"Langon Loir-et-Cher",47.2847,1.8262
5720,"Langres",47.8768,5.3443
5721,"Langres (Bel Air)",47.85821,5.33209
5722,"Langres La Maladiere",47.87173,5.3301300000000005
5723,"Lannion",48.7275,-3.4601
5724,"Lanobre Gare",45.4365,2.5346900000000003
5725,"Lantenay",47.33525,4.86123
5726,"Lanuejouls",44.428000000000004,2.162
5727,"Laon",49.5705,3.6241
5728,"Laon Gare Routiere Poma",49.5799,3.6421
5729,"Laon Station Elf",49.5694,3.6456
5730,"La Pauline - Hyères",43.13619,6.03521
5731,"La Penne-sur-Huveaune",43.2846,5.5153
5732,"La Peyratte",46.675,-0.1487
5733,"Lapeyrouse",46.2267,2.8929
5734,"LA PORCHERIE-GARE",45.574040000000004,1.53817
5735,"La Possonnière",47.3717,-0.6916
5736,"La Poterie",48.0877,-1.6443
5737,"La Pouge",45.9809,1.9418099999999998
5738,"Laqueuille",45.646809999999995,2.70498
5739,"Laragne",44.3163,5.819
5740,"L'Arbresle",45.8334,4.6183
5741,"Larche",45.13196,1.4158899999999999
5742,"Lardenne",43.59665,1.3832799999999998
5743,"La Redonne-Ensuès",43.33452,5.19771
5744,"La Réole",44.58,-0.0309
5745,"LARGENTIERE07",44.54247,4.29242
5746,"L'Argentiére-les-Écrins",44.791000000000004,6.5559
5747,"L'Ariane",43.73422,7.30156
5748,"La Ricamarie",45.4033,4.3581
5749,"La Rivière",46.86992,6.2134
5750,"La Riviere de Mansac",45.1429,1.3674
5751,"Larnagol Village",44.47588,1.7777900000000002
5752,"La Roche Clermault",47.1381,0.2007
5753,"La Roche-en-Brenil",47.385,4.1703
5754,"La Rochefoucauld",45.7402,0.3897
5755,"La Rochelle.Porte Dauphine",46.167590000000004,-1.1528
5756,"La Rochelle Ville",46.15275,-1.14554
5757,"La Roche-Maurice",48.474,-4.205430000000001
5758,"Laroche Migennes",47.96102,3.51301
5759,"La Roche Sous Montigny",49.476000000000006,5.657
5760,"La-Roche-sur-Foron",46.067809999999994,6.30408
5761,"La Roche-sur-Yon",46.67194,-1.43546
5762,"La Roche-sur-Yon Place de Vendée",46.6693,-1.4326
5763,"Laroque",44.282340000000005,0.76362
5764,"Laroquebrou",44.9643,2.1927
5765,"Laroque-des-Arcs",44.4766,1.4677
5766,"Laroque-d'Olmes",42.96898,1.87178
5767,"La Roquette Hôtel la Rocade",44.3708,2.6297
5768,"Larrazet",43.9312,1.0813
5769,"Larroque-Toirac",44.5213,1.9414
5770,"La Rua Petin",42.3537,-7.1002
5771,"La Seyne - Six-Fours",43.11688,5.87707
5772,"La Souterraine",46.239779999999996,1.4919799999999999
5773,"La Spezia Centrale",44.1114,9.8139
5774,"Lasseran",43.5922,0.5378
5775,"La Suze",47.8923,0.0265
5776,"La Taye",48.40781,1.3733600000000001
5777,"La Teste",44.63685,-1.14299
5778,"Lathus",46.3387,0.9643
5779,"Latisana Lignano Bibione",45.7778,13.0011
5780,"Latour de Carol Enveitg",42.45926,1.9047
5781,"La Tour-de-Salvagny",45.7998,4.7168
5782,"La Tour-du-Crieu",43.1019,1.65402
5783,"La-Tour-du-Pin",45.5603,5.4495
5784,"La Tricherie",46.72891,0.44156999999999996
5785,"La Trinité Sur-Mer",47.58502,-3.02692
5786,"La Trinité-Victor",43.74273,7.31203
5787,"La Trivalle 12 D D",43.8781,2.73
5788,"Lau Balagnas",42.997,-0.0929
5789,"Lauras",43.97309,2.96132
5790,"Lausanne",46.5167,6.6289
5791,"Lauterbourg",48.967859999999995,8.182730000000001
5792,"Lavagna",44.3056,9.3464
5793,"Laval",48.0761,-0.7608
5794,"La Valbonne",45.849340000000005,5.12498
5795,"Laval Centre",48.070609999999995,-0.77313
5796,"La Valdahon Camp Militaire",47.1532,6.3177
5797,"Laval-de-Cère",44.95148,1.93146
5798,"LAVALETTE-LAMOTHE",43.6377,1.5965
5799,"Lavaufranche",46.3213,2.2704
5800,"Lavaur",43.7036,1.8131
5801,"Lavaur Centre",43.70045,1.8200900000000002
5802,"Lavaur Tribunal",43.7006,1.8211
5803,"LAVAVEIX LES MINES SNCF",46.0795,2.0891
5804,"La Vavrette Tossiat",46.1327,5.2876
5805,"Lavelanet Centre",42.937540000000006,1.85215
5806,"Laveline-devant-Bruyères",48.1857,6.7507
5807,"La Verpilliere",45.6276,5.1507
5808,"Lavilledieu",44.03526,1.21491
5809,"Lavilledieu Centre",44.57505,4.45383
5810,"La Ville Gozet",46.3456,2.5639
5811,"La Voulte Cite",44.808,4.785
5812,"La Voulte Mairie",44.7997,4.78074
5813,"Lavoute-sur-Loire",45.12129,3.9055800000000005
5814,"La Walck Monument aux Morts",48.8477,7.6095
5815,"La Wantzenau",48.665040000000005,7.82481
5816,"Layrac",44.1347,0.66083
5817,"Le Blanc Place Du Bateau",46.63305,1.06384
5818,"Le Bosquet",43.551390000000005,6.98158
